Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[[Ljava.util.List;,0,4,4,"INF%",0,2,2,"INF%",0.0,0.00017603309422171368,0.00017603309422171368,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [[[[S,0,20,20,"INF%",0,4,4,"INF%",0.0,0.0008801654711085684,0.0008801654711085684,"INF%",0.0,0.00017603309422171368,0.00017603309422171368,"INF%"
class [[[[[Ljava.lang.String;,0,10,10,"INF%",0,3,3,"INF%",0.0,0.0004400827355542842,0.0004400827355542842,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [Ljava.lang.Cloneable;,0,17,17,"INF%",0,1,1,"INF%",0.0,0.0007481406504422832,0.0007481406504422832,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,0,3,3,"INF%",0,3,3,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [[[[[Ljava.io.Serializable;,0,40,40,"INF%",0,2,2,"INF%",0.0,0.0017603309422171368,0.0017603309422171368,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [[Lorg.junit.Assert;,0,9,9,"INF%",0,5,5,"INF%",0.0,0.0003960744619988558,0.0003960744619988558,"INF%",0.0,0.0002200413677771421,0.0002200413677771421,"INF%"
class [[[Ljava.util.List;,0,40,40,"INF%",0,3,3,"INF%",0.0,0.0017603309422171368,0.0017603309422171368,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [[[Lorg.junit.Assert;,0,3,3,"INF%",0,3,3,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [[[[[[J,0,1,1,"INF%",0,1,1,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class [[[[Lorg.elasticsearch.test.ESTestCase;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class [[Lorg.elasticsearch.test.ESTestCase;,0,15,15,"INF%",0,9,9,"INF%",0.0,0.0006601241033314263,0.0006601241033314263,"INF%",0.0,0.0003960744619988558,0.0003960744619988558,"INF%"
class [[[S,0,73,73,"INF%",0,5,5,"INF%",0.0,0.0032126039695462745,0.0032126039695462745,"INF%",0.0,0.0002200413677771421,0.0002200413677771421,"INF%"
class [[[[[[[Ljava.io.Serializable;,0,9,9,"INF%",0,2,2,"INF%",0.0,0.0003960744619988558,0.0003960744619988558,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [[[[C,0,1,1,"INF%",0,1,1,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class [[[[[S,0,5,5,"INF%",0,3,3,"INF%",0.0,0.0002200413677771421,0.0002200413677771421,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
