Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[[[Ljava.util.concurrent.ExecutorService;,0,11,11,"INF%",0,2,2,"INF%",0.0,0.0005053289231900037,0.0005053289231900037,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [[[[[[D,0,6,6,"INF%",0,1,1,"INF%",0.0,0.0002756339581036384,0.0002756339581036384,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,0,2,2,"INF%",0,1,1,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,0,4,4,"INF%",0,2,2,"INF%",0.0,0.00018375597206909226,0.00018375597206909226,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,0,9,9,"INF%",0,5,5,"INF%",0.0,0.00041345093715545756,0.00041345093715545756,"INF%",0.0,0.0002296949650863653,0.0002296949650863653,"INF%"
class [[[[[[Ljava.util.concurrent.ExecutorService;,0,2,2,"INF%",0,1,1,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[Ljava.lang.Iterable;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [[[[[D,0,34,34,"INF%",0,3,3,"INF%",0.0,0.0015619257625872842,0.0015619257625872842,"INF%",0.0,0.0001378169790518192,0.0001378169790518192,"INF%"
class [[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,0,52,52,"INF%",0,4,4,"INF%",0.0,0.002388827636898199,0.002388827636898199,"INF%",0.0,0.00018375597206909226,0.00018375597206909226,"INF%"
class [[Ljava.lang.reflect.GenericDeclaration;,0,21,21,"INF%",0,4,4,"INF%",0.0,0.0009647188533627343,0.0009647188533627343,"INF%",0.0,0.00018375597206909226,0.00018375597206909226,"INF%"
class [[[[[B,0,17,17,"INF%",0,3,3,"INF%",0.0,0.0007809628812936421,0.0007809628812936421,"INF%",0.0,0.0001378169790518192,0.0001378169790518192,"INF%"
class [[Lorg.junit.Assert;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [[[[B,0,18,18,"INF%",0,4,4,"INF%",0.0,0.0008269018743109151,0.0008269018743109151,"INF%",0.0,0.00018375597206909226,0.00018375597206909226,"INF%"
class [[[Ljava.lang.reflect.Type;,0,3,3,"INF%",0,1,1,"INF%",0.0,0.0001378169790518192,0.0001378169790518192,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
